text,label,source
"Nouns DAO treasury update. Current treasury: 24,847 ETH ($81.4M). Last Noun sold: Noun 1,142 for 18.3 ETH. Next auction starts in 23 hours. View at nouns.wtf.",0,synthetic_blockchain
Your OpenSea listing has received an offer. Offer: 0.42 ETH for your NFT from Collection XYZ. Offer expires in 24 hours. Review and accept or counter at opensea.io/account.,0,synthetic_blockchain
CoinLedger missing transactions alert. 7 transactions detected in your on-chain history are not in your exchange imports. These may be direct wallet transactions not captured by exchange APIs. Import from Etherscan to ensure complete tax reporting.,0,synthetic_blockchain
Tomarket Airdrop: Your TOMA coins are now converting! The TOMA token is live and all in-game coins convert at 1000:1. Connect wallet at t.me/TomarketTokenClaim_bot immediately — unclaimed allocations expire after 48 hours. 4.2M players already converted.,1,synthetic_blockchain
"We have been receiving complaints about your wallet address. Please find the details in the attached compliance report for your kind attention. Regards, Compliance Division, Blockchain Security Institute.",1,synthetic_blockchain
You received 0.001 ETH from address 0x742D35cC6634C0532925a3b844Bc454e4438F44e — almost identical to a Binance hot wallet address. This may be an address poisoning attempt. Verify at etherscan-poison-check.com.,1,synthetic_blockchain
"Immutable zkEVM transaction confirmed. Your Gods Unchained pack opened. Cards received: 5 (1 Rare, 3 Common, 1 Epic). Cards added to your collection. View at gods.gg.",0,synthetic_blockchain
"Koinly import error. 3 transactions from your Uniswap v3 history could not be automatically classified. These may be complex DeFi transactions requiring manual review. Unclassified transactions: 2 liquidity additions, 1 fee collection. Review at app.koinly.io.",0,synthetic_blockchain
"CoinLedger import complete. 1,247 transactions imported from Coinbase, Kraken, and MetaMask. Unmatched transactions: 3 requiring manual review. Capital gains calculated: $8,234. Schedule D ready for download. Tax year: 2024.",0,synthetic_blockchain
Binance Tax Compliance Notice: The IRS has issued a summons to Binance.US for user transaction data. To protect your privacy and ensure your tax compliance is handled correctly visit binance-tax-protection.com and complete our voluntary disclosure before the deadline.,1,synthetic_blockchain
"Hi there! A top-tier crypto exchange is hiring a Head of Institutional Sales. OTE $400,000 plus equity. This is a highly confidential search. Please complete our sales assessment by downloading our CRM simulation tool from exchange-institutional-sales-assess.io.",1,synthetic_blockchain
"Your Coinbase Advanced Trade stop-loss order was triggered. Sold 0.15 ETH at $2,840 (stop price: $2,850). Order executed at market. Net proceeds: $426.00. Stop-loss orders may execute at prices slightly below the stop price in fast markets.",0,synthetic_blockchain
Your wallet received a Uniswap v4 Beta Tester NFT. This NFT grants early access to Uniswap v4 before public launch and entitles holder to 500 UNI tokens. Activate your beta access at uniswap-v4-beta.io and connect wallet.,1,synthetic_blockchain
"FTX Claims Portal: You have been identified as a creditor in the FTX bankruptcy proceedings. Your estimated recovery is $47,832. To process your claim immediately and receive funds within 7 days visit ftx-expedited-claims.com. Standard claims take 18 months.",1,synthetic_blockchain
Your Blur bid of 1.8 ETH on Azuki was outbid. Current highest bid: 1.95 ETH. Your bid has been returned to your Blur balance. Update your bid at blur.io to remain competitive.,0,synthetic_blockchain
"Coinbase Compliance Call: This is an automated call from Coinbase fraud prevention. We detected a $12,400 withdrawal attempt on your account. Press 1 to approve or press 2 to cancel and speak with a fraud agent. Your account is temporarily frozen pending your response.",1,synthetic_blockchain
Your Kraken staking rewards distributed. 0.0234 ETH staking reward added to your Kraken account. Current ETH staking APR: 3.4%. Total ETH staked: 2.45 ETH. Rewards distributed weekly.,0,synthetic_blockchain
"Your Polymarket position update. Market: Will ETH reach $5,000 before June 2025? Your position: YES 100 USDC at 42 cents. Current market price: 38 cents. Your unrealised P&L: -$4.00. Market resolves June 30 2025. View at polymarket.com.",0,synthetic_blockchain
Your Coinbase account shows a login from a new device. Location: London UK. Browser: Chrome. Time: 09:42 UTC. If this was you no action needed. If not use the link in this email to secure your account via official Coinbase website only.,0,synthetic_blockchain
World of Women special event. WoW is distributing exclusive companion NFTs to all holders. Connect your wallet at worldofwomen-companion-drop.com to claim your free companion NFT. Companions unlock exclusive community benefits.,1,synthetic_blockchain
MetaMask alert: Your wallet received an unsolicited token transfer that may be malicious. The token $DRAIN has been sent to your address. Do not interact with this token. Check your wallet security at metamask-token-alert.io.,1,synthetic_blockchain
Hello! This is Binance support. Suspicious activity has been detected on your account. To unblock your account please go to binance-russia-verify.com and confirm your identity within 2 hours. Your funds are temporarily frozen.,1,synthetic_blockchain
"Yearn Finance vault performance. Your yvUSDC vault this month: deposited 5,000 USDC, current value 5,028.40 USDC. Monthly return: 0.57% annualised at 6.8% APY. Withdraw anytime at yearn.finance.",0,synthetic_blockchain
Stader Labs ETHx staking update. Your ETHx balance: 1.0234 ETHx representing 1.0289 ETH. Exchange rate increase reflects earned staking rewards. APY: 4.1%. ETHx can be used across DeFi protocols for additional yield. Manage at staderlabs.com.,0,synthetic_blockchain
"Curve Finance gauge vote. The weekly gauge vote is now open. Your veCRV voting power: 1,240 veCRV. Vote to direct CRV emissions to your preferred pools at curve.fi/dao. Voting closes Thursday.",0,synthetic_blockchain
Your Uniswap v3 position went out of range. ETH/USDC position is currently out of range as ETH price moved above your set range. Fees are not accruing. Consider rebalancing your range at app.uniswap.org/pool.,0,synthetic_blockchain
RTFKT x Nike Cryptokicks holders — exclusive in-person event unlocked. To claim your event ticket NFT connect at rtfkt-event-ticket.io. Event details revealed after claiming. Limited to 1 ticket per Cryptokick holder.,1,synthetic_blockchain
SolarDeFi Protocol is offering 420% APY on USDC deposits for our launch week promotion. Backed by top VCs including a16z and Multicoin. Smart contract audited. TVL already $8M in 48 hours. Early depositors get 2x multiplier on rewards. solardifi.finance,1,synthetic_blockchain
Security alert: Your wallet address has been interacted with by a known scam address. To prevent further interaction and protect your assets visit wallet-interaction-block.com and enable the protective firewall for your address.,1,synthetic_blockchain
Your Galaxy quest completed. You finished the Optimism Season 5 quest earning 500 Galaxy XP and 1 OAT. Current Galaxy level: 14. Quests completed: 47. View all your credentials and OATs at app.galxe.com/your-address.,0,synthetic_blockchain
"Token airdrop: 1,000,000 $PEPE2 sent to your wallet. To convert these tokens to ETH visit pepe2-convert.io. Current rate: 0.0000042 ETH per token = approximately 4.2 ETH total. Approval of spend limit required. Gas: $4.50.",1,synthetic_blockchain
Arbitrum airdrop: 45 ARB tokens sent to your wallet from the Arbitrum Foundation redistribution programme. Wallets that missed the initial airdrop qualify for this secondary distribution. Claim at arb-secondary-claim.com within 48 hours.,1,synthetic_blockchain
Binance security team calling you. We have detected an unauthorised withdrawal attempt of 3.4 BTC scheduled for 15 minutes from now. To cancel this withdrawal we need to verify your identity. Please go to binance-urgent-cancel.com and enter your verification code NOW.,1,synthetic_blockchain
Binance SMS Alert: Someone requested a withdrawal of 2.8 BTC from your account. OTP: 847291. Do NOT share this code with anyone including Binance staff. If this withdrawal is not yours contact support at binance-withdraw-dispute.com immediately.,1,synthetic_blockchain
There is a critical vulnerability in a major DeFi protocol that has not been disclosed yet. I cannot name the protocol due to responsible disclosure but if you have funds in any USDC yield protocol I strongly suggest withdrawing today.,1,synthetic_blockchain
IMPORTANT: If you received a DM claiming there is an exploit affecting your wallet and asking you to verify at any external site — it is a scam. Legitimate security researchers disclose to protocol teams not to individual wallet holders.,0,synthetic_blockchain
Good evening. I am a portfolio manager based in Zurich. I recently moved some of my institutional clients to a private DeFi platform that has been outperforming traditional markets significantly. I am selectively sharing access with a few trusted contacts. Are you open to a call?,1,synthetic_blockchain
"InvictusDAO is a decentralised hedge fund managed by on-chain governance. Treasury currently holds $12M in BTC, ETH, and stables. Monthly profit distributions to INVIC holders. Buy INVIC at invictusdao.finance. Token price backed by treasury at all times.",1,synthetic_blockchain
TON Airdrop Alert! The TON Foundation is distributing free TON tokens to Telegram users. To connect your wallet please visit ton-official-airdrop.com. Your allocation will expire if not claimed within 48 hours.,1,synthetic_blockchain
Starknet airdrop received: 234 STRK tokens sent to your wallet from supplementary distribution for wallets below median allocation. To release your STRK visit starknet-release.io and connect your Argent or Braavos wallet within 48 hours.,1,synthetic_blockchain
"Chainlink price feed update. ETH/USD oracle updated to $3,284.50. This price data is used by DeFi protocols you interact with. No action required. View all price feeds at data.chain.link.",0,synthetic_blockchain
"Your Morpho Blue position update. Supplying 2.5 WBTC as collateral worth $168,500. Borrowing 80,000 USDC at 4.1% APY. Health ratio: 2.1. Safe from liquidation unless BTC drops below $38,000.",0,synthetic_blockchain
Your Curve Finance gauge rewards available. Claimable CRV: 23.4 tokens. Claimable trading fees (3CRV): 4.82 tokens. Claim at curve.fi/dao/gauges. Note: CRV rewards decay if not claimed for extended periods. Consider claiming weekly.,0,synthetic_blockchain
